run_id,returncode,first_tcp,second_tcp,queue,base_rtt,ecn,rng_run,stop_time,link_rate,throughput_mean_mbps,throughput_p05_mbps,throughput_p95_mbps,second_throughput_mean_mbps,ping_rtt_mean_ms,ping_rtt_p95_ms,queue_delay_mean_ms,queue_delay_p95_ms,queue_delay_max_ms,cwnd_mean_segments,drop_count,mark_count,elapsed_wall_seconds,git_commit
tcp-dctcp_queue-codel_rtt-80ms_ecn-1_run-2,0,dctcp,,codel,80ms,1,2,40s,50Mbps,33.136025866666664,10.825254999999999,48.1894,nan,80.41491068965517,81.51464999999999,0.2316368030184512,0.96,1.68,253.02485403587445,0,798,23.937400817871094,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-codel_rtt-80ms_ecn-1_run-3,0,dctcp,,codel,80ms,1,3,40s,50Mbps,33.136025866666664,10.825254999999999,48.1894,nan,80.41491068965517,81.51464999999999,0.2316368030184512,0.96,1.68,253.02485403587445,0,798,24.532278060913086,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-fq_rtt-10ms_ecn-1_run-1,0,dctcp,,fq,10ms,1,1,40s,50Mbps,48.19249333333333,48.1894,48.2213,nan,10.755811034482758,10.969595,0.5889979275696545,1.2,1.92,49.74875675018244,0,10113,4920.916210889816,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-fq_rtt-10ms_ecn-1_run-2,0,dctcp,,fq,10ms,1,2,40s,50Mbps,48.19249333333333,48.1894,48.2213,nan,10.755811034482758,10.969595,0.5889979275696545,1.2,1.92,49.74875675018244,0,10113,38.49999690055847,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-fq_rtt-10ms_ecn-1_run-3,0,dctcp,,fq,10ms,1,3,40s,50Mbps,48.19249333333333,48.1894,48.2213,nan,10.755811034482758,10.969595,0.5889979275696545,1.2,1.92,49.74875675018244,0,10113,38.16096496582031,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-fq_rtt-50ms_ecn-1_run-1,0,dctcp,,fq,50ms,1,1,40s,50Mbps,45.447480666666664,27.83927,48.1894,nan,50.59912310344827,50.96064,0.32311737981022776,0.96,1.68,208.70812603960397,0,2741,3760.613680124283,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-fq_rtt-50ms_ecn-1_run-2,0,dctcp,,fq,50ms,1,2,40s,50Mbps,45.447480666666664,27.83927,48.1894,nan,50.59912310344827,50.96064,0.32311737981022776,0.96,1.68,208.70812603960397,0,2741,32.58281874656677,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-fq_rtt-50ms_ecn-1_run-3,0,dctcp,,fq,50ms,1,3,40s,50Mbps,45.447480666666664,27.83927,48.1894,nan,50.59912310344827,50.96064,0.32311737981022776,0.96,1.68,208.70812603960397,0,2741,32.546262979507446,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-fq_rtt-80ms_ecn-1_run-1,0,dctcp,,fq,80ms,1,1,40s,50Mbps,33.11208653333333,10.825254999999999,48.1894,nan,80.30555137931034,80.819755,0.21824188974202532,0.96,1.68,252.05783724604964,0,928,1675.6387252807617,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-fq_rtt-80ms_ecn-1_run-2,0,dctcp,,fq,80ms,1,2,40s,50Mbps,33.11208653333333,10.825254999999999,48.1894,nan,80.30555137931034,80.819755,0.21824188974202532,0.96,1.68,252.05783724604964,0,928,23.565697193145752,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-fq_rtt-80ms_ecn-1_run-3,0,dctcp,,fq,80ms,1,3,40s,50Mbps,33.11208653333333,10.825254999999999,48.1894,nan,80.30555137931034,80.819755,0.21824188974202532,0.96,1.68,252.05783724604964,0,928,23.47622799873352,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-pie_rtt-10ms_ecn-1_run-1,0,dctcp,,pie,10ms,1,1,40s,50Mbps,46.194295200000006,0.0,255.84405000000004,nan,13.797193728222997,15.29037,3.246800397751542,5.28,6.0,50.427593565683644,915,0,335.6748616695404,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-pie_rtt-10ms_ecn-1_run-2,0,dctcp,,pie,10ms,1,2,40s,50Mbps,46.194295200000006,0.0,255.84405000000004,nan,13.797193728222997,15.29037,3.246800397751542,5.28,6.0,50.427593565683644,915,0,104.95448803901672,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-pie_rtt-10ms_ecn-1_run-3,0,dctcp,,pie,10ms,1,3,40s,50Mbps,46.194295200000006,0.0,255.84405000000004,nan,13.797193728222997,15.29037,3.246800397751542,5.28,6.0,50.427593565683644,915,0,103.82839703559875,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-pie_rtt-50ms_ecn-1_run-1,0,dctcp,,pie,50ms,1,1,40s,50Mbps,22.361366133333334,0.0,109.1326,nan,50.70133484320558,55.42747,1.2106250033483867,5.52,6.0,77.63042751842752,623,0,28.029245853424072,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-pie_rtt-50ms_ecn-1_run-2,0,dctcp,,pie,50ms,1,2,40s,50Mbps,22.361366133333334,0.0,109.1326,nan,50.70133484320558,55.42747,1.2106250033483867,5.52,6.0,77.63042751842752,623,0,190.2957181930542,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-pie_rtt-50ms_ecn-1_run-3,0,dctcp,,pie,50ms,1,3,40s,50Mbps,22.361366133333334,0.0,109.1326,nan,50.70133484320558,55.42747,1.2106250033483867,5.52,6.0,77.63042751842752,623,0,28.189573764801025,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-pie_rtt-80ms_ecn-1_run-1,0,dctcp,,pie,80ms,1,1,40s,50Mbps,26.922373866666668,0.0,48.1894,nan,80.69146366782006,85.19811999999999,0.8118468139760868,5.30048,6.0,156.94801242236025,116,0,22.759568214416504,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-pie_rtt-80ms_ecn-1_run-2,0,dctcp,,pie,80ms,1,2,40s,50Mbps,26.922373866666668,0.0,48.1894,nan,80.69146366782006,85.19811999999999,0.8118468139760868,5.30048,6.0,156.94801242236025,116,0,22.764102935791016,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-pie_rtt-80ms_ecn-1_run-3,0,dctcp,,pie,80ms,1,3,40s,50Mbps,26.922373866666668,0.0,48.1894,nan,80.69146366782006,85.19811999999999,0.8118468139760868,5.30048,6.0,156.94801242236025,116,0,22.839188814163208,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-red_rtt-10ms_ecn-1_run-1,0,dctcp,,red,10ms,1,1,40s,50Mbps,48.192879999999995,48.1894,48.2474,nan,14.582826545454546,15.372489999999999,3.8554912546318687,4.8,5.76,62.458536217725054,15,6118,36.791796922683716,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-red_rtt-10ms_ecn-1_run-2,0,dctcp,,red,10ms,1,2,40s,50Mbps,48.193266666666666,48.1894,48.2474,nan,14.592872180451128,15.285825,3.8719353542589428,4.56,5.52,62.562013380035026,24,5909,36.599271059036255,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-red_rtt-10ms_ecn-1_run-3,0,dctcp,,red,10ms,1,3,40s,50Mbps,48.192879999999995,48.1894,48.2474,nan,14.588928673835126,15.32348,3.8634494383244062,4.56,5.76,62.516303686797755,11,5860,36.569931983947754,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-red_rtt-50ms_ecn-1_run-1,0,dctcp,,red,50ms,1,1,40s,50Mbps,46.95455466666667,36.906615,48.2213,nan,53.51407282229965,54.63173999999999,2.830912736209766,3.84,4.58048,221.17472714870397,3,1201,33.3282949924469,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-red_rtt-50ms_ecn-1_run-2,0,dctcp,,red,50ms,1,2,40s,50Mbps,46.954167999999996,36.906615,48.1894,nan,53.53002249134948,54.69926,2.8513772542027715,3.84,4.56,221.28241746248293,1,1202,33.213655948638916,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-red_rtt-50ms_ecn-1_run-3,0,dctcp,,red,50ms,1,3,40s,50Mbps,46.95455466666667,36.906615,48.2213,nan,53.53884791666667,54.6595,2.830682825421102,3.84,4.58048,221.1733632653061,2,1195,33.183111906051636,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-red_rtt-80ms_ecn-1_run-1,0,dctcp,,red,80ms,1,1,40s,50Mbps,35.159751199999995,12.982775,48.1894,nan,81.07520657439447,83.56222,1.1014475584260517,3.12,3.84,258.9324925373134,1,249,24.616107940673828,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-red_rtt-80ms_ecn-1_run-2,0,dctcp,,red,80ms,1,2,40s,50Mbps,35.159751199999995,12.982775,48.1894,nan,81.06639688581315,83.71719999999999,1.090070403317286,3.12,3.84,259.1001910669975,1,246,24.571120023727417,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-dctcp_queue-red_rtt-80ms_ecn-1_run-3,0,dctcp,,red,80ms,1,3,40s,50Mbps,35.159751199999995,12.982775,48.1894,nan,81.10314,84.050955,1.1289915119674356,3.6,4.32,259.0066815920398,0,273,24.4388370513916,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-10ms_ecn-0_run-1,0,reno,,codel,10ms,0,1,40s,50Mbps,47.82992866666667,47.3206,48.1894,nan,13.96826724137931,17.37899,3.2343809501587084,6.48,7.22048,60.34321907961034,60,0,29.35443878173828,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-10ms_ecn-0_run-2,0,reno,,codel,10ms,0,2,40s,50Mbps,47.82992866666667,47.3206,48.1894,nan,13.96826724137931,17.37899,3.2343809501587084,6.48,7.22048,60.34321907961034,60,0,29.442547082901,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-10ms_ecn-0_run-3,0,reno,,codel,10ms,0,3,40s,50Mbps,47.82992866666667,47.3206,48.1894,nan,13.96826724137931,17.37899,3.2343809501587084,6.48,7.22048,60.34321907961034,60,0,29.199093103408813,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-10ms_ecn-1_run-1,0,reno,,codel,10ms,1,1,40s,50Mbps,47.618714,46.6835,48.1894,nan,13.756062068965516,17.29388,3.1176725009764352,6.48,7.44,56.136814910693026,0,58,28.679865837097168,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-10ms_ecn-1_run-2,0,reno,,codel,10ms,1,2,40s,50Mbps,47.618714,46.6835,48.1894,nan,13.756062068965516,17.29388,3.1176725009764352,6.48,7.44,56.136814910693026,0,58,28.723829984664917,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-10ms_ecn-1_run-3,0,reno,,codel,10ms,1,3,40s,50Mbps,47.618714,46.6835,48.1894,nan,13.756062068965516,17.29388,3.1176725009764352,6.48,7.44,56.136814910693026,0,58,28.779480934143066,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-50ms_ecn-0_run-1,0,reno,,codel,50ms,0,1,40s,50Mbps,40.17716933333333,28.922365,48.1894,nan,51.08217034482759,55.282675,0.8242021217261305,4.56,6.0,178.995190397351,5,0,26.099853038787842,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-50ms_ecn-0_run-2,0,reno,,codel,50ms,0,2,40s,50Mbps,40.17716933333333,28.922365,48.1894,nan,51.08217034482759,55.282675,0.8242021217261305,4.56,6.0,178.995190397351,5,0,25.41466188430786,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-50ms_ecn-0_run-3,0,reno,,codel,50ms,0,3,40s,50Mbps,40.17716933333333,28.922365,48.1894,nan,51.08217034482759,55.282675,0.8242021217261305,4.56,6.0,178.995190397351,5,0,25.202922821044922,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-50ms_ecn-1_run-1,0,reno,,codel,50ms,1,1,40s,50Mbps,40.113842,28.5227,48.1894,nan,51.09189,55.28511,0.8276454951389155,4.56,6.02048,179.1120011148272,0,5,24.85662603378296,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-50ms_ecn-1_run-2,0,reno,,codel,50ms,1,2,40s,50Mbps,40.113842,28.5227,48.1894,nan,51.09189,55.28511,0.8276454951389155,4.56,6.02048,179.1120011148272,0,5,24.88382625579834,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-50ms_ecn-1_run-3,0,reno,,codel,50ms,1,3,40s,50Mbps,40.113842,28.5227,48.1894,nan,51.09189,55.28511,0.8276454951389155,4.56,6.02048,179.1120011148272,0,5,24.840713024139404,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-80ms_ecn-0_run-1,0,reno,,codel,80ms,0,1,40s,50Mbps,38.861612666666666,26.463655,48.1894,nan,80.73339724137931,84.36951,0.5749750237717908,4.08,6.0,272.6190797297297,2,0,24.721065998077393,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-80ms_ecn-0_run-2,0,reno,,codel,80ms,0,2,40s,50Mbps,38.861612666666666,26.463655,48.1894,nan,80.73339724137931,84.36951,0.5749750237717908,4.08,6.0,272.6190797297297,2,0,24.61322808265686,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-80ms_ecn-0_run-3,0,reno,,codel,80ms,0,3,40s,50Mbps,38.861612666666666,26.463655,48.1894,nan,80.73339724137931,84.36951,0.5749750237717908,4.08,6.0,272.6190797297297,2,0,24.78960108757019,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-80ms_ecn-1_run-1,0,reno,,codel,80ms,1,1,40s,50Mbps,38.654646,26.032155,48.1894,nan,80.70685172413793,84.27007,0.5789304125959785,4.08,6.24,272.5063974820144,0,2,24.74156904220581,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-80ms_ecn-1_run-2,0,reno,,codel,80ms,1,2,40s,50Mbps,38.654646,26.032155,48.1894,nan,80.70685172413793,84.27007,0.5789304125959785,4.08,6.24,272.5063974820144,0,2,24.49055576324463,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-codel_rtt-80ms_ecn-1_run-3,0,reno,,codel,80ms,1,3,40s,50Mbps,38.654646,26.032155,48.1894,nan,80.70685172413793,84.27007,0.5789304125959785,4.08,6.24,272.5063974820144,0,2,24.58716320991516,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-10ms_ecn-0_run-1,0,reno,,fq,10ms,0,1,40s,50Mbps,47.61832666666667,46.6835,48.1894,nan,10.708477931034482,10.953255,3.120346243582395,6.48,7.44,56.23490442137915,0,58,934.0810251235962,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-10ms_ecn-0_run-2,0,reno,,fq,10ms,0,2,40s,50Mbps,47.61832666666667,46.6835,48.1894,nan,10.708477931034482,10.953255,3.120346243582395,6.48,7.44,56.23490442137915,0,58,927.3804380893707,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-10ms_ecn-0_run-3,0,reno,,fq,10ms,0,3,40s,50Mbps,47.61832666666667,46.6835,48.1894,nan,10.708477931034482,10.953255,3.120346243582395,6.48,7.44,56.23490442137915,0,58,28.09301996231079,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-10ms_ecn-1_run-1,0,reno,,fq,10ms,1,1,40s,50Mbps,47.61832666666667,46.6835,48.1894,nan,10.708477931034482,10.953255,3.120346243582395,6.48,7.44,56.23490442137915,0,58,926.9166572093964,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-10ms_ecn-1_run-2,0,reno,,fq,10ms,1,2,40s,50Mbps,47.61832666666667,46.6835,48.1894,nan,10.708477931034482,10.953255,3.120346243582395,6.48,7.44,56.23490442137915,0,58,27.747870206832886,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-10ms_ecn-1_run-3,0,reno,,fq,10ms,1,3,40s,50Mbps,47.61832666666667,46.6835,48.1894,nan,10.708477931034482,10.953255,3.120346243582395,6.48,7.44,56.23490442137915,0,58,27.798669815063477,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-50ms_ecn-0_run-1,0,reno,,fq,50ms,0,1,40s,50Mbps,40.11268333333334,28.548755,48.1894,nan,50.43153,50.910174999999995,0.8274692478241656,4.56,6.24,179.1120011148272,0,5,923.3772578239441,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-50ms_ecn-0_run-2,0,reno,,fq,50ms,0,2,40s,50Mbps,40.11268333333334,28.548755,48.1894,nan,50.43153,50.910174999999995,0.8274692478241656,4.56,6.24,179.1120011148272,0,5,24.895759105682373,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-50ms_ecn-0_run-3,0,reno,,fq,50ms,0,3,40s,50Mbps,40.11268333333334,28.548755,48.1894,nan,50.43153,50.910174999999995,0.8274692478241656,4.56,6.24,179.1120011148272,0,5,24.330034017562866,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-50ms_ecn-1_run-1,0,reno,,fq,50ms,1,1,40s,50Mbps,40.11268333333334,28.548755,48.1894,nan,50.43153,50.910174999999995,0.8274692478241656,4.56,6.24,179.1120011148272,0,5,23.970762014389038,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-50ms_ecn-1_run-2,0,reno,,fq,50ms,1,2,40s,50Mbps,40.11268333333334,28.548755,48.1894,nan,50.43153,50.910174999999995,0.8274692478241656,4.56,6.24,179.1120011148272,0,5,23.87566113471985,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-50ms_ecn-1_run-3,0,reno,,fq,50ms,1,3,40s,50Mbps,40.11268333333334,28.548755,48.1894,nan,50.43153,50.910174999999995,0.8274692478241656,4.56,6.24,179.1120011148272,0,5,24.144107818603516,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-80ms_ecn-0_run-1,0,reno,,fq,80ms,0,1,40s,50Mbps,38.656188666666665,26.090055,48.1894,nan,80.33221793103448,80.788645,0.579018041965006,4.08,6.24,272.5063974820144,0,2,23.59158205986023,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-80ms_ecn-0_run-2,0,reno,,fq,80ms,0,2,40s,50Mbps,38.656188666666665,26.090055,48.1894,nan,80.33221793103448,80.788645,0.579018041965006,4.08,6.24,272.5063974820144,0,2,23.848639965057373,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-80ms_ecn-0_run-3,0,reno,,fq,80ms,0,3,40s,50Mbps,38.656188666666665,26.090055,48.1894,nan,80.33221793103448,80.788645,0.579018041965006,4.08,6.24,272.5063974820144,0,2,23.81544780731201,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-80ms_ecn-1_run-1,0,reno,,fq,80ms,1,1,40s,50Mbps,38.656188666666665,26.090055,48.1894,nan,80.33221793103448,80.788645,0.579018041965006,4.08,6.24,272.5063974820144,0,2,23.639648914337158,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-80ms_ecn-1_run-2,0,reno,,fq,80ms,1,2,40s,50Mbps,38.656188666666665,26.090055,48.1894,nan,80.33221793103448,80.788645,0.579018041965006,4.08,6.24,272.5063974820144,0,2,23.67387819290161,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-fq_rtt-80ms_ecn-1_run-3,0,reno,,fq,80ms,1,3,40s,50Mbps,38.656188666666665,26.090055,48.1894,nan,80.33221793103448,80.788645,0.579018041965006,4.08,6.24,272.5063974820144,0,2,23.412912845611572,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-10ms_ecn-0_run-1,0,reno,,pie,10ms,0,1,40s,50Mbps,42.731434,31.766255,48.1894,nan,12.240000344827587,16.007795,2.032153049238163,5.52,6.0,49.797248077500754,118,0,24.606020212173462,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-10ms_ecn-0_run-2,0,reno,,pie,10ms,0,2,40s,50Mbps,42.731434,31.766255,48.1894,nan,12.240000344827587,16.007795,2.032153049238163,5.52,6.0,49.797248077500754,118,0,24.44012475013733,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-10ms_ecn-0_run-3,0,reno,,pie,10ms,0,3,40s,50Mbps,42.731434,31.766255,48.1894,nan,12.240000344827587,16.007795,2.032153049238163,5.52,6.0,49.797248077500754,118,0,24.44548463821411,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-10ms_ecn-1_run-1,0,reno,,pie,10ms,1,1,40s,50Mbps,42.731434,31.766255,48.1894,nan,12.240000344827587,16.007795,2.032153049238163,5.52,6.0,49.797248077500754,118,0,24.386645078659058,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-10ms_ecn-1_run-2,0,reno,,pie,10ms,1,2,40s,50Mbps,42.731434,31.766255,48.1894,nan,12.240000344827587,16.007795,2.032153049238163,5.52,6.0,49.797248077500754,118,0,24.402946949005127,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-10ms_ecn-1_run-3,0,reno,,pie,10ms,1,3,40s,50Mbps,42.731434,31.766255,48.1894,nan,12.240000344827587,16.007795,2.032153049238163,5.52,6.0,49.797248077500754,118,0,24.45521306991577,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-50ms_ecn-0_run-1,0,reno,,pie,50ms,0,1,40s,50Mbps,39.977536,29.026630000000004,48.1894,nan,50.89516505190311,55.11525999999999,0.8040235976024934,4.56,6.0,179.518394106814,5,0,21.21356201171875,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-50ms_ecn-0_run-2,0,reno,,pie,50ms,0,2,40s,50Mbps,39.977536,29.026630000000004,48.1894,nan,50.89516505190311,55.11525999999999,0.8040235976024934,4.56,6.0,179.518394106814,5,0,21.166202306747437,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-50ms_ecn-0_run-3,0,reno,,pie,50ms,0,3,40s,50Mbps,39.977536,29.026630000000004,48.1894,nan,50.89516505190311,55.11525999999999,0.8040235976024934,4.56,6.0,179.518394106814,5,0,21.312519073486328,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-50ms_ecn-1_run-1,0,reno,,pie,50ms,1,1,40s,50Mbps,39.977536,29.026630000000004,48.1894,nan,50.89516505190311,55.11525999999999,0.8040235976024934,4.56,6.0,179.518394106814,5,0,21.29304003715515,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-50ms_ecn-1_run-2,0,reno,,pie,50ms,1,2,40s,50Mbps,39.977536,29.026630000000004,48.1894,nan,50.89516505190311,55.11525999999999,0.8040235976024934,4.56,6.0,179.518394106814,5,0,21.312707901000977,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-50ms_ecn-1_run-3,0,reno,,pie,50ms,1,3,40s,50Mbps,39.977536,29.026630000000004,48.1894,nan,50.89516505190311,55.11525999999999,0.8040235976024934,4.56,6.0,179.518394106814,5,0,21.42278790473938,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-80ms_ecn-0_run-1,0,reno,,pie,80ms,0,1,40s,50Mbps,28.797048,13.11884,48.1894,nan,80.44556862068966,82.51811000000001,0.44851947581986296,3.36,6.0,212.90232054794518,2,0,15.150959253311157,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-80ms_ecn-0_run-2,0,reno,,pie,80ms,0,2,40s,50Mbps,28.797048,13.11884,48.1894,nan,80.44556862068966,82.51811000000001,0.44851947581986296,3.36,6.0,212.90232054794518,2,0,15.243590116500854,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-80ms_ecn-0_run-3,0,reno,,pie,80ms,0,3,40s,50Mbps,28.797048,13.11884,48.1894,nan,80.44556862068966,82.51811000000001,0.44851947581986296,3.36,6.0,212.90232054794518,2,0,15.243479013442993,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-80ms_ecn-1_run-1,0,reno,,pie,80ms,1,1,40s,50Mbps,28.797048,13.11884,48.1894,nan,80.44556862068966,82.51811000000001,0.44851947581986296,3.36,6.0,212.90232054794518,2,0,15.39314889907837,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-80ms_ecn-1_run-2,0,reno,,pie,80ms,1,2,40s,50Mbps,28.797048,13.11884,48.1894,nan,80.44556862068966,82.51811000000001,0.44851947581986296,3.36,6.0,212.90232054794518,2,0,15.269615173339844,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-pie_rtt-80ms_ecn-1_run-3,0,reno,,pie,80ms,1,3,40s,50Mbps,28.797048,13.11884,48.1894,nan,80.44556862068966,82.51811000000001,0.44851947581986296,3.36,6.0,212.90232054794518,2,0,15.229047060012817,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-10ms_ecn-0_run-1,0,reno,,red,10ms,0,1,40s,50Mbps,46.082308,44.2509,48.1894,nan,11.853456551724138,14.35838,1.361351901188347,3.6,4.34048,52.064174162555176,84,0,26.110664129257202,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-10ms_ecn-0_run-2,0,reno,,red,10ms,0,2,40s,50Mbps,46.071493333333336,44.2509,48.1894,nan,11.849615862068966,14.295485,1.3589136934670216,3.6,4.56,52.079981887920944,84,0,26.07104516029358,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-10ms_ecn-0_run-3,0,reno,,red,10ms,0,3,40s,50Mbps,46.07613466666666,44.2509,48.1894,nan,11.924156551724138,14.318895000000001,1.3598704519278186,3.6,4.34048,52.08296773648649,84,0,26.057003021240234,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
