campaign,run_id,flow,first_tcp,second_tcp,queue,base_rtt,ecn,previous_window_mean_mbps,final_window_mean_mbps,final_vs_previous_delta_pct,stability_flag_gt_5pct
single-flow,tcp-reno_queue-fq_rtt-50ms_ecn-0_run-3,first,reno,,fq,50ms,0,41.467663157894734,39.11947567567567,-5.662695467738229,True
single-flow,tcp-reno_queue-fq_rtt-50ms_ecn-1_run-1,first,reno,,fq,50ms,1,41.467663157894734,39.11947567567567,-5.662695467738229,True
single-flow,tcp-reno_queue-fq_rtt-50ms_ecn-1_run-2,first,reno,,fq,50ms,1,41.467663157894734,39.11947567567567,-5.662695467738229,True
single-flow,tcp-reno_queue-fq_rtt-50ms_ecn-1_run-3,first,reno,,fq,50ms,1,41.467663157894734,39.11947567567567,-5.662695467738229,True
single-flow,tcp-reno_queue-fq_rtt-80ms_ecn-0_run-1,first,reno,,fq,80ms,0,39.25908157894737,38.03935135135135,-3.10687407483851,False
single-flow,tcp-reno_queue-fq_rtt-80ms_ecn-0_run-2,first,reno,,fq,80ms,0,39.25908157894737,38.03935135135135,-3.10687407483851,False
single-flow,tcp-reno_queue-fq_rtt-80ms_ecn-0_run-3,first,reno,,fq,80ms,0,39.25908157894737,38.03935135135135,-3.10687407483851,False
single-flow,tcp-reno_queue-fq_rtt-80ms_ecn-1_run-1,first,reno,,fq,80ms,1,39.25908157894737,38.03935135135135,-3.10687407483851,False
single-flow,tcp-reno_queue-fq_rtt-80ms_ecn-1_run-2,first,reno,,fq,80ms,1,39.25908157894737,38.03935135135135,-3.10687407483851,False
single-flow,tcp-reno_queue-fq_rtt-80ms_ecn-1_run-3,first,reno,,fq,80ms,1,39.25908157894737,38.03935135135135,-3.10687407483851,False
single-flow,tcp-reno_queue-pie_rtt-10ms_ecn-0_run-1,first,reno,,pie,10ms,0,42.990347368421055,43.6701,1.5811750152971804,False
single-flow,tcp-reno_queue-pie_rtt-10ms_ecn-0_run-2,first,reno,,pie,10ms,0,42.990347368421055,43.6701,1.5811750152971804,False
single-flow,tcp-reno_queue-pie_rtt-10ms_ecn-0_run-3,first,reno,,pie,10ms,0,42.990347368421055,43.6701,1.5811750152971804,False
single-flow,tcp-reno_queue-pie_rtt-10ms_ecn-1_run-1,first,reno,,pie,10ms,1,42.990347368421055,43.6701,1.5811750152971804,False
single-flow,tcp-reno_queue-pie_rtt-10ms_ecn-1_run-2,first,reno,,pie,10ms,1,42.990347368421055,43.6701,1.5811750152971804,False
single-flow,tcp-reno_queue-pie_rtt-10ms_ecn-1_run-3,first,reno,,pie,10ms,1,42.990347368421055,43.6701,1.5811750152971804,False
single-flow,tcp-reno_queue-pie_rtt-50ms_ecn-0_run-1,first,reno,,pie,50ms,0,40.798536842105264,41.59280540540541,1.9468064905710911,False
single-flow,tcp-reno_queue-pie_rtt-50ms_ecn-0_run-2,first,reno,,pie,50ms,0,40.798536842105264,41.59280540540541,1.9468064905710911,False
